product_id,product_name,brand,grammage_quantity,grammage_unit,pdp_url,selling_price,regular_price,currency,country_of_origin,breadcrumb,product_description,image_url
0000000000052242,"Fresh Whole Chicken, per lb",Sanderson Farms,,,https://www.aldi.us/product/sanderson-farms-sanderson-farms-fresh-whole-chicken-0000000000052242,,,USD,,Home > Fresh Meat & Seafood > Fresh Poultry,"Sanderson Farms Whole Chicken is high in protein and 100% natural with no artificial ingredients or added salt. Roast it with your favorite herbs for a flavorful dinner or grill it for a juicy summer meal. This versatile chicken is perfect for soups, casseroles and more. With no preservatives and a commitment to quality, Sanderson Farms Whole Chicken is a reliable choice for any meal.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/260e00d8-6d5f-4b61-b971-2bfa8dc6991e/Fresh%20Whole%20Chicken%20per%20lb', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1599f997-8dd1-46a2-ae8b-06fc758bc866/Fresh%20Whole%20Chicken%20per%20lb']"
0000000000054867,"Marinated Pork Loin Filet - Lemon Garlic, per lb",ALDI,,,https://www.aldi.us/product/marinated-pork-loin-filet-lemon-garlic-0000000000054867,,,USD,,Home > Fresh Meat & Seafood > Fresh Pork,"This Fresh from ALDI Marinated Pork Loin Filet Lemon Garlic is the ultimate choice for a flavorful dinner. Infused with a zesty lemon garlic seasoning, this extra lean, boneless pork loin filet is perfect for grilling or roasting. Simply cook and serve with your favorite sides for a meal that's both delicious and satisfying.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b2511756-08bd-4147-ae80-08be0a20575e/Marinated%20Pork%20Loin%20Filet%20%20Lemon%20Garlic%20per%20lb']
0000000000054868,"Marinated Pork Loin Filet - Mesquite BBQ, per lb",ALDI,,,https://www.aldi.us/product/marinated-pork-loin-filet-mesquite-bbq-0000000000054868,,,USD,,Home > Fresh Meat & Seafood > Fresh Pork,"This Fresh from ALDI Marinated Mesquite BBQ Pork Loin Filet is your solution for a flavorful meal. This premium center-cut loin filet is pre-seasoned with a mesquite BBQ blend, ensuring every bite is packed with smoky goodness. Ideal for grilling, roasting or slow cooking, this versatile pork loin filet makes dinner prep a breeze. Serve it sliced with your favorite sides or shred it for sandwiches. Enjoy a delicious meal made easy with this marinated pork loin filet.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/eb4e99c0-c54e-4269-a6d2-7e096f8b208d/Marinated%20Pork%20Loin%20Filet%20%20Mesquite%20BBQ%20per%20lb']
0000000000064154,"Pollo Asado Chicken Skewers, 8 count",ALDI,,,https://www.aldi.us/product/pollo-asado-chicken-skewers-22-57-oz-0000000000064154,7.99,7.99,USD,,Home > Mother's Day > Mother's Day Meal Ideas,"These Pollo Asado Chicken Skewers are seasoned and ready to cook, perfect for busy nights when you need a quick meal. Ideal for grilling or baking. With eight skewers per pack, they are great for family dinners or gatherings. Add these to your meal plan for a tasty and easy lunch or dinner option.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/79badb3a-61ca-4f37-af4e-8566a84579cc/Pollo%20Asado%20Chicken%20Skewers%208%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/cf0510b3-3a51-4efe-a464-fad6c1c471b4/Pollo%20Asado%20Chicken%20Skewers%208%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/36a0878f-0404-4ed4-9a89-00fd5bd23d7b/Pollo%20Asado%20Chicken%20Skewers%208%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5d31c019-d80e-4567-98a3-b89c11cd3214/Pollo%20Asado%20Chicken%20Skewers%208%20count']"
0000000000064530,"Steakhouse Petite Tender, per lb",Morton's of Omaha,,,https://www.aldi.us/product/morton-s-of-omaha-steakhouse-petite-tender-0000000000064530,11.39,11.39,USD,USA,Home > Fresh Meat & Seafood > Fresh Beef,,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/89367ebc-df76-4b76-97fd-b2b864d1a551/Steakhouse%20Petite%20Tender%20per%20lb']
0000000000064840,Grass Fed Skirt Steak,ALDI,,,https://www.aldi.us/product/grass-fed-skirt-steak-0000000000064840,,,USD,USA,Home > Fresh Meat & Seafood > Fresh Beef,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/262765d3-6893-4b3a-9c1c-a9001242f5d6/Grass%20Fed%20Skirt%20Steak', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/35735a69-f387-4fa8-b6d5-ebbb2ea16143/Grass%20Fed%20Skirt%20Steak']"
0000000000000005,"Original Kettle Chips, 8 oz",Clancy's,8,oz,https://www.aldi.us/product/clancy-s-original-kettle-chips-8-oz-0000000000000005,1.65,1.65,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Complete a tasty lunch with a handful of Clancy's Original Kettle Chips! Each gluten free chip is light, crispy, and airy for the perfect crunch in every bite. Team the fan-favorite snack with a loaded deli sandwich, or enjoy them on their own for a salty and savory midday pick-me-up.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1413ebde-2063-4587-8cd3-e5fb61dfe010/Original%20%20Kettle%20Chips%208%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e8f7d5b4-cd1c-496b-99a2-faed672af682/Original%20%20Kettle%20Chips%208%20oz']"
0000000000000006,"Blueberry Breakfast Biscuits, 8.8 oz",Benton's,8.8,oz,https://www.aldi.us/product/benton-s-blueberry-breakfast-biscuits-8-8-oz-0000000000000006,2.85,2.85,USD,USA,Home > Snacks > Cookies & Sweets,Start your day on a sweet note with Benton's Blueberry Breakfast Biscuits! Each biscuit is loaded with blueberries and has been made with hearty whole grain to give you a burst of energy. Team yours with a steaming mug of coffee or a hot cup of tea for the perfect breakfast!,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3a59097e-a76c-40c6-bbbc-ae4a26182f1d/Blueberry%20%20Breakfast%20Biscuits%208.8%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e9ba5770-5814-4ebd-b7ca-b4c11d9a4ff8/Blueberry%20%20Breakfast%20Biscuits%208.8%20oz']"
0000000000000039,"Chocolate Chip Cookies, 13 oz",Benton's,13,oz,https://www.aldi.us/product/benton-s-chocolate-chip-cookies-13-oz-0000000000000039,2.55,2.55,USD,USA,Home > Snacks > Cookies & Sweets,"Treat yourself to a few crunchy Benton's Chocolate Chip Cookies to end your day on a sweet note. The cookies are loaded with chocolate chips, so you get a taste of cocoa in every bite. Dunk yours in a glass of cold milk or pair them with a scoop of ice cream for the perfect after-dinner indulgence.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5ad4b43c-d639-4a00-838f-c6535d7d5a25/Chocolate%20Chip%20Cookies%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4b532686-acca-4955-96a7-4d6f2d66b445/Chocolate%20Chip%20Cookies%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b70ec603-102d-4526-a628-5717753a9a0f/Chocolate%20Chip%20Cookies%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/67422eee-2e99-42e5-9db5-e007bf9a1b32/Chocolate%20Chip%20Cookies%2013%20oz']"
0000000000000095,"Almond, Dark Chocolate & Cashews Trail Mix, 15 oz",Southern Grove,15,oz,https://www.aldi.us/product/southern-grove-retreat-trail-mix-15-oz-0000000000000095,5.39,5.39,USD,USA,Home > Snacks > Trail Mix,"Treat yourself to something sweet with this Southern Grove Retreat Trail Mix! The indulgent trail mix features a blend of almonds, cashews, and dark chocolate chunks. Enjoy yours at the office or while running errands for the perfect midday fuel!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/72639476-cdc0-49bd-bfa1-fb28f0087a6f/Almond%20Dark%20Chocolate%20%20Cashews%20Trail%20Mix%2015%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1c5fce0e-b0dd-427a-8d10-30d4ecc4a917/Almond%20Dark%20Chocolate%20%20Cashews%20Trail%20Mix%2015%20oz']"
0000000000000097,"Sweet & Salty Trail Mix, 8 count",Southern Grove,,,https://www.aldi.us/product/southern-grove-sweet-salty-trail-mix-8-count-0000000000000097,3.65,3.65,USD,USA,Home > Snacks > Trail Mix,"Keep your energy up all day long with this Southern Grove Sweet & Salty Trail Mix! Each of the 8 packets of trail mix features a tasty blend of peanuts, raisins, sunflower kernels, and chocolate candies. Slip one into your workbag for the perfect midday fuel!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e3824e32-4522-4e2c-ac41-d1f481398ddc/Sweet%20%20Salty%20Trail%20Mix%208%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4c16ad74-299d-4d42-8ad4-e5fb4622c6e6/Sweet%20%20Salty%20Trail%20Mix%208%20count']"
0000000000000134,"Milk Mini Chocolate Bars, 5 count",Choceur,,,https://www.aldi.us/product/choceur-milk-mini-chocolate-bars-0000000000000134,3.29,3.29,USD,,Home > Snacks > Cookies & Sweets,Treat yourself to something sweet with these Choceur Milk Mini Chocolate Bars! Each gluten free chocolate bar features creamy European milk chocolate that melts in your mouth. Enjoy the Rainforest Alliance certified chocolate at the end of a long day for the perfect indulgence!,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/56583925-58e3-4f6d-813c-822ed7fcb93b/Milk%20Mini%20Chocolate%20Bars%205%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/22739ba2-e1d4-472b-bda5-2244b0d3214c/Milk%20Mini%20Chocolate%20Bars%205%20count']"
0000000000000136,"Organic Blue Corn Tortilla Chips, 8.25 oz",Simply Nature,8.25,oz,https://www.aldi.us/product/simply-nature-organic-blue-corn-tortilla-chips-8-25-oz-0000000000000136,2.45,2.45,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Instantly elevate your party spread with these Simply Nature Organic Blue Corn Tortilla Chips! The gluten free tortilla chips are made with non-GMO verified blue corn and flaky sea salt. Pair yours with spicy salsa, fresh guacamole, and creamy queso for the perfect party snack!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/146b114d-41be-4e6c-a60d-88570225794b/Organic%20%20Blue%20Corn%20Tortilla%20Chips%208.25%20oz']
0000000000000142,"Mini Bear Chocolate Grahams Snack Packs, 12 oz",Benton's,12,oz,https://www.aldi.us/product/benton-s-mini-bear-chocolate-grahams-snack-packs-12-oz-0000000000000142,4.39,4.39,USD,USA,Home > Snacks > Cookies & Sweets,No lunchbox is complete without Benton's Mini Bear Chocolate Grahams Snack Packs! Each packet is filled with crunchy bear-shaped graham crackers made with sweet cocoa and no high fructose corn syrup. Pair the school friendly snacks with a loaded deli sandwich and your kiddo's favorite juice for a healthy and tasty lunch!,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ef18ba2b-7e2c-47b0-8b9c-f27dd62d9361/Mini%20%20Bear%20Chocolate%20Grahams%20Snack%20Packs%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a59484d0-9289-42df-9ec0-6b6a4db58fa5/Mini%20%20Bear%20Chocolate%20Grahams%20Snack%20Packs%2012%20oz']"
0000000000000175,"Homestyle Tortilla Chips, 16 oz",Pueblo Lindo,16,oz,https://www.aldi.us/product/pueblo-lindo-homestyle-tortilla-chips-16-oz-0000000000000175,,,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","A party with friends isn't complete without these Pueblo Lindo Homestyle Tortilla Chips! The crispy tortilla chips are perfect for dipping into spicy salsa, creamy queso, or fresh guacamole. Use them as a base for a plate of loaded nachos and share the delicious treat with all your guests.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/40e13550-021f-4026-9e59-d3b5eda521f5/Homestyle%20Tortilla%20Chips%2016%20oz']
0000000000000182,"Organic Multigrain Tortilla Chips, 8.25 oz",Simply Nature,8.25,oz,https://www.aldi.us/product/simply-nature-organic-multigrain-tortilla-chips-0000000000000182,2.45,2.45,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Put the perfect finishing touch on your lunch with these Simply Nature Organic Multigrain Tortilla Chips! The gluten free tortilla chips are packed with whole grains like corn, brown rice, and flax and are dusted with sea salt. Enjoy your non-GMO verified chips alongside a loaded deli sandwich, or snack on them with creamy queso and guacamole!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/cb6bcc98-02f8-4698-9b1d-c0a923413c51/Organic%20%20Multigrain%20Tortilla%20Chips%208.25%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/24858b8a-cd92-4d45-99ad-7740f72bba7f/Organic%20%20Multigrain%20Tortilla%20Chips%208.25%20oz']"
0000000000000203,"California Raisins, 20 oz",Southern Grove,20,oz,https://www.aldi.us/product/southern-grove-california-raisins-20-oz-canister-0000000000000203,4.79,4.79,USD,USA,Home > Snacks > Nuts & Dried Fruit,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4cc3a3ba-c817-413e-a10e-86b37c791392/California%20Raisins%2020%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/41060715-4cdf-4209-b394-c355c4e7eb73/California%20Raisins%2020%20oz']"
0000000000000208,"Pretzel Mini Twists, 1 lb",Clancy's,1,lb,https://www.aldi.us/product/clancy-s-pretzel-mini-twists-1-lb-0000000000000208,2.19,2.19,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn",Complete your next party spread with Clancy's Pretzel Mini Twists! Each crunchy mini pretzel is twisted into the classic pretzel shape and topped with fresh salt. Pour the 1 lb bag into a large bowl and share it with friends for the perfect savory snack!,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fc8032eb-42a1-4d70-97e3-f67468982766/Pretzel%20Mini%20%20Twists%201%20lb']
0000000000000210,"Mesquite Barbecue Kettle Chips, 8 oz",Clancy's,8,oz,https://www.aldi.us/product/clancy-s-mesquite-barbecue-kettle-chips-8-oz-0000000000000210,1.65,1.65,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Clancy's Mesquite Barbecue Kettle Chips deliver a bold, smoky flavor with every crunchy bite. Made in small batches and free from artificial flavors, they are perfect for pairing with your favorite sandwich or enjoying on their own. These chips bring a satisfying crunch and rich barbecue taste to any occasion. Treat yourself to the irresistible taste of Clancy's Mesquite Barbecue Kettle Chips and experience the difference in quality and flavor.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0629058f-27cc-4c32-a700-991ddc2c68b2/Mesquite%20Barbecue%20Kettle%20Chips%208%20oz']
0000000000000212,"Jalapeño Kettle Chips, 8 oz",Clancy's,8,oz,https://www.aldi.us/product/clancy-s-jalape-o-kettle-chips-8-oz-0000000000000212,1.65,1.65,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Add something spicy to your lunch with Clancy's Jalapeño Kettle Chips! Each gluten free chip is light, crispy, and coated in a jalapeño seasoning for a kick of heat in every bite. Enjoy the fan-favorite treat on its own to spice up your snack break, or team yours with a loaded deli sandwich to instantly elevate your meal!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0d08f5fe-94a1-42c0-8082-56e67a2095f2/Jalapeo%20%20Kettle%20Chips%208%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/aec6c8f3-6bc7-4ae9-88bc-40d13c618f3d/Jalapeo%20%20Kettle%20Chips%208%20oz']"
0000000000000220,"Sea Salt and Vinegar Kettle Chips, 8 oz",Clancy's,8,oz,https://www.aldi.us/product/clancy-s-sea-salt-and-vinegar-kettle-chips-8-oz-0000000000000220,1.65,1.65,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Clancy's Sea Salt and Vinegar Kettle Chips deliver a bold crunch with every bite. Made in small batches, these chips are gluten-free and contain no artificial flavors. Enjoy them as a satisfying side to your favorite sandwich or as a standalone snack. With the perfect balance of sea salt and vinegar, these chips will quickly become a go-to choice for any occasion. Treat yourself to the irresistible taste of Clancy's.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c68fd106-ba5d-48ae-ad9b-d3205c46e3f5/Sea%20Salt%20and%20Vinegar%20Kettle%20Chips%208%20oz']
0000000000000245,"Dry Roasted Unsalted Peanuts, 16 oz",Southern Grove,16,oz,https://www.aldi.us/product/southern-grove-dry-roasted-unsalted-peanuts-16-oz-0000000000000245,2.35,2.35,USD,USA,Home > Snacks > Nuts & Dried Fruit,"No salt needed. These Southern Grove Dry Roasted Unsalted Peanuts from ALDI make for a healthy snack right out of the jar, add a craveable crunch to baked good and make the perfect base for homemade peanut butter or trail mix. Southern Grove Dry Roasted Unsalted Peanuts are a healthy and tasty low-sodium snack you're sure to enjoy.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/2c53ffbc-7d85-4876-991e-43da5bc2494c/Dry%20%20Roasted%20Unsalted%20Peanuts%2016%20oz']
0000000000000259,"Dried Mixed Berries, 5 oz",Southern Grove,5,oz,https://www.aldi.us/product/southern-grove-dried-mixed-berries-5-oz-0000000000000259,2.85,2.85,USD,USA,Home > Snacks > Nuts & Dried Fruit,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5a16f22e-dff2-4d31-89e5-82612590b75d/Dried%20%20Mixed%20Berries%205%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/cf44b255-ef07-4258-b93c-cb26886ce94b/Dried%20%20Mixed%20Berries%205%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/72f85af1-c82c-4cb0-98f6-f2b57e816b94/Dried%20%20Mixed%20Berries%205%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e52fa8e7-7ea3-4bdd-a632-23cb8c38a695/Dried%20%20Mixed%20Berries%205%20oz']"
0000000000000265,"Mountain Trail Mix, 26 oz",Southern Grove,26,oz,https://www.aldi.us/product/southern-grove-mountain-trail-mix-26-oz-0000000000000265,6.85,6.85,USD,USA,Home > Snacks > Trail Mix,"Switch up your snack rotation with this Southern Grove Mountain Trail Mix! The classic trail mix features salty peanuts, cashews, raisins, almonds, and chocolate candies. Enjoy a handful at the office, during the school day, or while running errands to stay satisfied on the go!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4e59f8c0-a56f-4439-99f1-d41c046162cc/Mountain%20Trail%20%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/bbe8cd22-b157-459e-b8a4-cec663e51461/Mountain%20Trail%20%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4833ea1e-e512-4ea1-adc7-089d1df1bf3a/Mountain%20Trail%20%20Mix%2026%20oz']"
0000000000000285,"Tropical Trail Mix, 26 oz",Southern Grove,26,oz,https://www.aldi.us/product/southern-grove-tropical-trail-mix-0000000000000285,6.85,6.85,USD,USA,Home > Snacks > Trail Mix,"Instantly elevate your snack break with this Southern Grove Tropical Trail Mix! The fruity trail mix features dried pineapple, almonds, dried papaya, raisins, cashews, dried cranberries, banana chips, and golden raisins. Enjoy yours at the office to power through a busy afternoon!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/61d2756f-0841-44df-ae5c-45c1a993a1e2/Tropical%20Trail%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/21764633-0e8c-4642-9b1d-82cb540968c2/Tropical%20Trail%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/251172cf-8f8f-4e8e-847e-ac5d05c3b377/Tropical%20Trail%20Mix%2026%20oz']"
0000000000000286,"Wavy Potato Chips, 10 oz",Clancy's,10,oz,https://www.aldi.us/product/clancy-s-wavy-potato-chips-10-oz-0000000000000286,1.89,1.89,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn",,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ae19c98e-f0fb-4d81-aa29-0f1c26dde5f5/Wavy%20Potato%20%20Chips%2010%20oz']
0000000000000287,"Barbecue Potato Chips, 9.5 oz",Clancy's,9.5,oz,https://www.aldi.us/product/clancy-s-barbecue-potato-chips-9-5-oz-0000000000000287,1.89,1.89,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Clancy's Barbecue Potato Chips deliver a bold, smoky flavor that satisfies your cravings. These chips are perfect for munching during movie nights or adding a crunchy side to your lunch. They are a tasty way to enjoy barbecue flavor whenever you want. Grab a bag of Clancy's Barbecue Potato Chips and experience the saucy, savory taste that keeps you coming back for more.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3a4094bd-8f2f-4603-9c24-726f0ad775d5/Barbecue%20%20Potato%20Chips%209.5%20oz']
0000000000000289,"Restaurant Style Tortilla Chips, 13 oz",Clancy's,13,oz,https://www.aldi.us/product/clancy-s-restaurant-style-tortilla-chips-13-oz-0000000000000289,2.09,2.09,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn",,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/137392e9-22ea-4aef-b90e-d650fc2c0539/Restaurant%20%20Style%20%20Tortilla%20Chips%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/41ebd9e5-7dc1-4e5c-8913-d9156e1dfbff/Restaurant%20%20Style%20%20Tortilla%20Chips%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a3e94cd7-3338-49e2-ad48-33baafdb13c5/Restaurant%20%20Style%20%20Tortilla%20Chips%2013%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/63b1b020-43b8-4d04-a7ad-7ba4b00a46a8/Restaurant%20%20Style%20%20Tortilla%20Chips%2013%20oz']"
0000000000000290,"Original Baked Potato Crisps, 6.25 oz",Clancy's,6.25,oz,https://www.aldi.us/product/clancy-s-original-baked-potato-crips-6-25-oz-0000000000000290,2.99,2.99,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn",No party is complete without Clancy's Original Baked Potato Crisps! The gluten free baked potato chips are light and airy and have 85% less fat than standard potato chips. Enjoy yours on their own or alongside a flavorful dip for a snack all your guests will love!,['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0cf22eac-1920-42db-a34c-8cdae85e3d7a/Original%20%20Baked%20Potato%20Crisps%206.25%20oz']
0000000000000297,"Shelled Walnuts, 16 oz",Southern Grove,16,oz,https://www.aldi.us/product/southern-grove-shelled-walnuts-16-oz-0000000000000297,6.49,6.49,USD,USA,Home > Snacks > Nuts & Dried Fruit,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c7d938a5-1a9a-44ce-80a8-4d0ff682591a/Shelled%20%20Walnuts%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c0be4fd3-48c5-4b44-bd2e-8e4031d235b2/Shelled%20%20Walnuts%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b2808932-5ca6-4e2e-9aca-505ba21199eb/Shelled%20%20Walnuts%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/10addcbc-6826-4053-a20d-9a012df212fe/Shelled%20%20Walnuts%2016%20oz']"
0000000000000304,"Butter Entertainment Crackers, 7 oz",Savoritz,7,oz,https://www.aldi.us/product/savoritz-butter-entertainment-crackers-0000000000000304,1.65,1.65,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","These Savoritz Butter Entertainment Crackers are the perfect base for a loaded charcuterie board! Each thin and crispy cracker is full of rich, buttery flavor to complement any topping. Try yours with fresh cheeses and cured meats, or go for a sweeter snack with dried fruit and jam!",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/46a584f2-9e37-483a-9b70-2de221c2fe39/Butter%20Entertainment%20Crackers%207%20oz']
0000000000000305,"Mini Bear Honey Grahams Snack Packs, 12 oz",Benton's,12,oz,https://www.aldi.us/product/benton-s-mini-bear-honey-grahams-snack-packs-0000000000000305,4.39,4.39,USD,USA,Home > Snacks > Cookies & Sweets,Benton's Mini Bear Honey Grahams Snack Packs are the perfect treat any time of day! Each snack bag is filled with crunchy bear-shaped graham crackers that are packed with honey flavor and have no high fructose corn syrup. Slip the school friendly snacks into your kiddo's lunchbox for a sweet surprise!,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/720b2164-a070-43c4-b6b2-412483d06df2/Mini%20%20Bear%20Honey%20Grahams%20Snack%20Packs%2012%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d83129ec-05f4-4869-9878-40f8d8fc42b1/Mini%20%20Bear%20Honey%20Grahams%20Snack%20Packs%2012%20oz']"
0000000000000306,"Indulgent Trail Mix, 26 oz",Southern Grove,26,oz,https://www.aldi.us/product/southern-grove-indulgent-trail-mix-0000000000000306,6.85,6.85,USD,USA,Home > Snacks > Trail Mix,"Stay satisfied all day with this Southern Grove Indulgent Trail Mix! The sweet and salty trail mix features semi-sweet chocolate chips, peanuts, golden raisins, white chocolate drops, almonds, dried cranberries, peanut butter drops, and cashews. Snack on a handful of yours at the office to power through a busy afternoon!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a9c3c587-4e83-4232-b1d6-d871d49d4839/Indulgent%20Trail%20%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e95b5a42-58ad-4ec9-9a5b-f6929b3e8a6a/Indulgent%20Trail%20%20Mix%2026%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/827897d8-5e9f-4f67-a514-b947ea4fb58a/Indulgent%20Trail%20%20Mix%2026%20oz']"
0000000000000318,"Saltine Crackers, 16 oz",Savoritz,16,oz,https://www.aldi.us/product/savoritz-saltine-crackers-16-oz-0000000000000318,1.95,1.95,USD,USA,"Home > Snacks > Chips, Crackers & Popcorn","Savoritz Saltine Crackers are a classic addition to your pantry. Perfect for pairing with soups or enjoying on their own, these crackers offer a light, crispy texture and a satisfying crunch. Add them to your favorite recipes or keep them on hand for a quick, tasty bite. Savoritz Saltine Crackers are a versatile staple you'll love.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d1af5768-b5b8-4bc1-b7dc-1afb2f1ae4ed/Saltine%20Crackers%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/63136098-270a-4b11-a926-076a944fb6da/Saltine%20Crackers%2016%20oz']"
